-1.0363866838750804,0.768861141621256,-0.8293745229831567
-0.43878803869339933,-0.8293745229831567,2.812202822676081e-22
1.2560060605515861,1.8963277405508465e-22,1.1906376067630113e-22
-1.7973526669703381,-1.4310032594814573e-22,-4.456789472614825e-22
-1.8839990164577847,-8.208374238624608e-22,4.877060195813562e-22
-2.2112630707765684,9.446199245147724e-23,5.112172352689311e-22
-1.1930004308583984,4.966391841493321e-23,6.000193119103011e-22
0.22048596986374336,3.510062871155775e-22,3.2371693223319676e-22
1.3940349928528923,2.7769525708503013e-22,-7.823684775186972e-23
-2.199234010833074,-3.692114872080665e-22,-4.946568870754489e-22
-1.8590042140829968,-9.53699397961161e-22,5.967552641515293e-22
-1.4167054783078963,2.08728361158826e-22,5.044349738906016e-22
-0.8417171218002655,2.0872836115880997e-22,3.844185965513957e-22
-0.09423225834034543,2.0872836115878926e-22,2.2839730601042794e-22
0.8774980641575509,2.0872836115876225e-22,2.556962830716982e-23
-0.4917467090678367,-1.5758910454445098e-22,-3.1136984584770147e-22
0.3607292782118122,-4.1401133053662626e-22,1.334339300956253e-22
0.3867602270399192,5.813949903247871e-23,-1.2800053280732706e-22
0.34250761403213725,-2.0872836115877288e-22,-1.3723730819743414e-22
0.4177370561453666,-2.0872836115877128e-22,-1.2153479003425209e-22
0.2898470045528767,-2.08728361158774e-22,-1.4822907091166163e-22
0.5072600922601096,-2.087283611587694e-22,-1.028487934200654e-22
0.1376578431578136,-2.0872836115877725e-22,-1.79995265155779e-22
0.7659816666317169,-2.087283611587639e-22,-4.884626320506584e-23
-0.30216883327391875,-2.0872836115878658e-22,-2.717995665212782e-22
0.6071805167439055,-3.348707718837866e-22,8.199256697127511e-23
-0.03220687846463943,-4.474322721623061e-23,-2.154508501187224e-22
0.9581310579959688,-2.2217333907868477e-22,8.739235647952568e-24
-0.6288227985931472,-1.9124988986288839e-22,-3.399815133683708e-22
0.18253036182890847,-4.7123466557796e-22,1.706290978724955e-22
0.6896983848908556,1.3252983458622554e-22,-6.47687475866477e-23
-0.17248725431445466,-2.0872836115878383e-22,-2.447313430725891e-22
0.7757665693912089,-2.8073432498641306e-22,4.6803876487979245e-23
-0.31880316796505537,-1.1512060818282843e-22,-2.7527162394032546e-22
